TSTEPS=205
0000000.0000  0027075.2179  0052903.8047  0076317.9065  0096294.4140  0111999.4516  0122809.7702  0128315.8360  0128315.8360  0122809.7702  0111999.4516  0096294.4140  0076317.9065  0052903.8047  0027075.2179  0000000.0000  
0000000.0000  0031491.0964  0061532.2020  0088764.9838  0111999.4516  0130265.7760  0142839.0782  0149243.0854  0149243.0854  0142839.0782  0130265.7760  0111999.4516  0088764.9838  0061532.2020  0031491.0964  0000000.0000  
0000000.0000  0034530.7141  0067471.4545  0097332.7511  0122809.7702  0142839.0782  0156625.8782  0163647.9487  0163647.9487  0156625.8782  0142839.0782  0122809.7702  0097332.7511  0067471.4545  0034530.7141  0000000.0000  
0000000.0000  0036078.9038  0070496.5287  0101696.6200  0128315.8360  0149243.0854  0163647.9487  0170984.8154  0170984.8154  0163647.9487  0149243.0854  0128315.8360  0101696.6200  0070496.5287  0036078.9038  0000000.0000  
0000000.0000  0036078.9038  0070496.5287  0101696.6200  0128315.8360  0149243.0854  0163647.9487  0170984.8154  0170984.8154  0163647.9487  0149243.0854  0128315.8360  0101696.6200  0070496.5287  0036078.9038  0000000.0000  
0000000.0000  0034530.7141  0067471.4545  0097332.7511  0122809.7702  0142839.0782  0156625.8782  0163647.9487  0163647.9487  0156625.8782  0142839.0782  0122809.7702  0097332.7511  0067471.4545  0034530.7141  0000000.0000  
0000000.0000  0031491.0964  0061532.2020  0088764.9838  0111999.4516  0130265.7760  0142839.0782  0149243.0854  0149243.0854  0142839.0782  0130265.7760  0111999.4516  0088764.9838  0061532.2020  0031491.0964  0000000.0000  
0000000.0000  0027075.2179  0052903.8047  0076317.9065  0096294.4140  0111999.4516  0122809.7702  0128315.8360  0128315.8360  0122809.7702  0111999.4516  0096294.4140  0076317.9065  0052903.8047  0027075.2179  0000000.0000  
0000000.0000  0021458.3495  0041928.7067  0060485.5193  0076317.9065  0088764.9838  0097332.7511  0101696.6200  0101696.6200  0097332.7511  0088764.9838  0076317.9065  0060485.5193  0041928.7067  0021458.3495  0000000.0000  
0000000.0000  0014874.9607  0029065.0615  0041928.7067  0052903.8047  0061532.2020  0067471.4545  0070496.5287  0070496.5287  0067471.4545  0061532.2020  0052903.8047  0041928.7067  0029065.0615  0014874.9607  0000000.0000  
0000000.0000  0007612.7281  0014874.9607  0021458.3495  0027075.2179  0031491.0964  0034530.7141  0036078.9038  0036078.9038  0034530.7141  0031491.0964  0027075.2179  0021458.3495  0014874.9607  0007612.7281  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  0000000.0000  
0000000.0000  0006053.5495  0011836.7914  0017093.4266  0021593.7159  0025144.5243  0027596.3981  0028847.9128  0028847.9128  0027596.3981  0025144.5243  0021593.7159  0017093.4266  0011836.7914  0006053.5495  0000000.0000  
0000000.0000  0011836.7914  0023145.0374  0033423.5791  0042223.2030  0049166.2571  0053960.5164  0056407.6577  0056407.6577  0053960.5164  0049166.2571  0042223.2030  0033423.5791  0023145.0374  0011836.7914  0000000.0000  
0000000.0000  0017093.4266  0033423.5791  0048266.7410  0060974.1987  0071000.5996  0077923.9390  0081457.8307  0081457.8307  0077923.9390  0071000.5996  0060974.1987  0048266.7410  0033423.5791  0017093.4266  0000000.0000  
0000000.0000  0021593.7159  0042223.2030  0060974.1987  0077027.2077  0089693.2936  0098439.3632  0102903.6307  0102903.6307  0098439.3632  0089693.2936  0077027.2077  0060974.1987  0042223.2030  0021593.7159  0000000.0000  
0000000.0000  0025144.5243  0049166.2571  0071000.5996  0089693.2936  0104442.1294  0114626.3520  0119824.6978  0119824.6978  0114626.3520  0104442.1294  0089693.2936  0071000.5996  0049166.2571  0025144.5243  0000000.0000  
0000000.0000  0027596.3981  0053960.5164  0077923.9390  0098439.3632  0114626.3520  0125803.6322  0131508.8626  0131508.8626  0125803.6322  0114626.3520  0098439.3632  0077923.9390  0053960.5164  0027596.3981  0000000.0000  
0000000.0000  0028847.9128  0056407.6577  0081457.8307  0102903.6307  0119824.6978  0131508.8626  0137472.8224  0137472.8224  0131508.8626  0119824.6978  0102903.6307  0081457.8307  0056407.6577  0028847.9128  0000000.0000  
0000000.0000  0028847.9128  0056407.6577  0081457.8307  0102903.6307  0119824.6978  0131508.8626  0137472.8224  0137472.8224  0131508.8626  0119824.6978  0102903.6307  0081457.8307  0056407.6577  0028847.9128  0000000.0000  
0000000.0000  0027596.3981  0053960.5164  0077923.9390  0098439.3632  0114626.3520  0125803.6322  0131508.8626  0131508.8626  0125803.6322  0114626.3520  0098439.3632  0077923.9390  0053960.5164  0027596.3981  0000000.0000  
